phi_applied,flux_clean,flux_noisy,converged,steps_taken,final_time,final_relative_change,final_absolute_change,species_flux,failure_reason
0,0.1997121314859154,,1,22,2.2,0.0001675812430534177,1.857584994358064e-05,0.1440330502366826;0.0556790812492328,
0.002857142857142857,0.1952688444027259,,1,22,2.2,0.0001629724333495383,1.786913810758461e-05,0.1343004130913552;0.06096843131137066,
0.005714285714285714,0.1913151303417492,,1,22,2.2,0.0001585241842135703,1.714120710949452e-05,0.1246920815937021;0.06662304874804714,
0.008571428571428572,0.1878717056092074,,1,22,2.2,0.0001541900527431024,1.63953249657095e-05,0.1151958748869176;0.07267583072228985,
0.01142857142857143,0.1849666100712521,,1,22,2.2,0.0001499302705154932,1.563484145604421e-05,0.1058010847533741;0.07916552531787797,
0.01428571428571429,0.1826366004292655,,1,22,2.2,0.0001540016428104606,1.486314422889656e-05,0.09649803085904843;0.08613856957021704,
0.01714285714285714,0.1809292832699666,,1,22,2.2,0.0001613401776381376,1.408364860185085e-05,0.08727755571873794;0.09365172755122864,
0.02,0.1799063818742325,,1,22,2.2,0.0001701963059736207,1.397116555487687e-05,0.07813039640771992;0.1017759854665126,
0.02285714285714286,0.1796488316224711,,1,22,2.2,0.0001812210441986458,1.470695732018468e-05,0.06904633144306074;0.1106025001794104,
0.02571428571428571,0.1802451245517345,,1,23,2.3,0.0001428012207096705,1.129313844515367e-05,0.0600043542227879;0.1202407703289466,
0.02857142857142857,0.1818846113646944,,1,23,2.3,0.0001568205939744447,1.185293853844804e-05,0.05100552185485448;0.1308790895098399,
0.03142857142857143,0.1847630923389304,,1,23,2.3,0.0001769571895424295,1.242466654116647e-05,0.04201636750609888;0.1427467248328315,
0.03428571428571429,0.189196164261081,,1,24,2.4,0.0001521216885865884,9.48840733797085e-06,0.03299335448898771;0.1562028097720933,
0.03714285714285714,0.1957628545736542,,1,24,2.4,0.0001935260255977194,9.917974431811194e-06,0.02388038105106831;0.1718824735225859,
0.04,0.2054720343395064,,1,26,2.6,0.0001545848753801016,5.490915505557137e-06,0.01453787690334821;0.1909341574361582,
